Target,Model1,Model2
0,0.0732882844,0.0491628755
0,0.0732882844,0.0006842772
0,0.0732882844,0.000285223
0,0.0732882844,0.0206047748
0,0.3071511292,0.0002863288
0,0.0732882844,0.0002851987
0,0.0732882844,0.1199611467
0,0.0732882844,0.0002923808
0,0.0732882844,0.0065224947
0,0.0732882844,0.0111596121
0,0.0732882844,0.0002852124
0,0.0732882844,0.0002904219
0,0.0732882844,0.0079472411
0,0.0732882844,0.0073212542
0,0.0732882844,0.1894944086
0,0.3071511292,0.0002901894
0,0.3071511292,0.0002851385
0,0.0732882844,0.0002851385
0,0.3071511292,0.0181727451
0,0.0732882844,0.0002851385
0,0.0732882844,0.00035611
0,0.0732882844,0.0071099733
0,0.6524112019,0.0857422852
0,0.0732882844,0.0002851426
0,0.0732882844,0.0146317963
0,0.0732882844,0.0072354
0,0.0732882844,0.0002851385
0,0.0732882844,0.0002851385
0,0.0732882844,0.0175302161
0,0.3071511292,0.1835106712
0,0.0732882844,0.0006570198
0,0.0732882844,0.0929484475
0,0.0732882844,0.0017052041
0,0.0732882844,0.0002855247
0,0.0732882844,0.0002851385
0,0.3071511292,0.0002864105
0,0.0732882844,0.0004442787
0,0.8069125987,0.0003815737
0,0.3071511292,0.007167016
0,0.0732882844,0.1365734776
0,0.0732882844,0.0246177664
0,0.0732882844,0.001210199
0,0.0732882844,0.0060948422
0,0.0732882844,0.4121678755
0,0.3071511292,0.0156261576
0,0.0732882844,0.0026948209
0,0.0732882844,0.0065852185
0,0.0732882844,0.4870184688
0,0.0732882844,0.0272153955
0,0.3071511292,0.1459881241
0,0.0732882844,0.052985978
0,0.0732882844,0.0077623712
0,0.0732882844,0.0331647171
0,0.7593687696,0.0068463043
0,0.0732882844,0.0039282225
0,0.0732882844,0.1006550236
0,0.0732882844,0.1583781305
0,0.0732882844,0.005826154
0,0.0732882844,0.0072881054
0,0.0732882844,0.0068358403
0,0.0732882844,0.0002851401
0,0.3071511292,0.2165881951
0,0.0732882844,0.0069143554
0,0.0732882844,0.0005369367
0,0.0732882844,0.0233371052
0,0.0732882844,0.2553327484
0,0.3071511292,0.0073204199
0,0.0732882844,0.0002855069
0,0.0732882844,0.0002866561
0,0.3071511292,0.2932451299
0,0.0732882844,0.0755431108
0,0.6524112019,0.0072379262
0,0.0732882844,0.0092530877
0,0.6524112019,0.6083542438
0,0.0732882844,0.0072373748
0,0.0732882844,0.0002851385
0,0.6524112019,0.9892421252
0,0.0732882844,0.000308376
0,0.0732882844,0.0003312
0,0.0732882844,0.000285512
0,0.0732882844,0.0155766573
0,0.0732882844,0.0370450059
0,0.8069125987,0.0476261167
0,0.0732882844,0.0008815491
0,0.0732882844,0.0008331889
0,0.3071511292,0.0002851446
0,0.0732882844,0.0050679497
0,0.0732882844,0.0002870041
0,0.0732882844,0.0119388642
0,0.8069125987,0.9899303093
0,0.0732882844,0.0004090867
0,0.0732882844,0.674879285
0,0.0732882844,0.0016438983
0,0.0732882844,0.0437141689
0,0.0732882844,0.1583748595
0,0.8069125987,0.0002851443
0,0.0732882844,0.0002851407
0,0.0732882844,0.0834688813
0,0.0732882844,0.0865953736
0,0.6524112019,0.1118037815
0,0.0732882844,0.0002851972
0,0.0732882844,0.0002851385
0,0.0732882844,0.0072353454
0,0.0732882844,0.0002886197
0,0.0732882844,0.0002851385
0,0.0732882844,0.0072871743
0,0.0732882844,0.0072069894
0,0.3071511292,0.0002852958
0,0.0732882844,0.0002851387
0,0.0732882844,0.0072401821
0,0.0732882844,0.0002851385
0,0.0732882844,0.0071645994
0,0.0732882844,0.0096081661
0,0.7593687696,0.0007331306
0,0.0732882844,0.0072336085
0,0.0732882844,0.000718104
0,0.7593687696,0.0575392453
0,0.3071511292,0.00028515
0,0.0732882844,0.0071323452
0,0.3071511292,0.0029176014
0,0.0732882844,0.0359733122
0,0.0732882844,0.0002853854
0,0.3071511292,0.0002919759
0,0.3071511292,0.0003460117
0,0.0732882844,0.0069039823
0,0.0732882844,0.0072353994
0,0.0732882844,0.0071064841
0,0.0732882844,0.0072531942
0,0.0732882844,0.0072354017
0,0.0732882844,0.0236282567
0,0.3071511292,0.5407095121
0,0.8069125987,0.0003848242
0,0.0732882844,0.0107744368
0,0.0732882844,0.0545964615
0,0.0732882844,0.0005204177
0,0.0732882844,0.0002851412
0,0.8069125987,0.0388459975
0,0.0732882844,0.0010944802
0,0.0732882844,0.0766514054
0,0.0732882844,0.0930804582
0,0.3071511292,0.0002876929
0,0.0732882844,0.0867235569
0,0.0732882844,0.0002924347
0,0.3071511292,0.033466454
0,0.0732882844,0.0031751511
0,0.0732882844,0.0002851413
0,0.0732882844,0.0002851387
0,0.0732882844,0.0002851407
0,0.0732882844,0.0002851385
0,0.0732882844,0.0012253213
0,0.0732882844,0.0075864616
0,0.8069125987,0.0002852803
0,0.3071511292,0.0002852106
0,0.0732882844,0.0003193266
0,0.0732882844,0.0769875126
0,0.0732882844,0.0002863978
0,0.0732882844,0.0002851972
0,0.0732882844,0.0002851396
0,0.3071511292,0.0074091909
0,0.0732882844,0.125414084
0,0.3071511292,0.0002851385
0,0.0732882844,0.0072354133
0,0.3071511292,0.0002852406
0,0.0732882844,0.026536083
0,0.0732882844,0.0002851756
0,0.0732882844,0.0055670615
0,0.0732882844,0.000433987
0,0.6524112019,0.0822092816
0,0.6524112019,0.0057936951
0,0.0732882844,0.0082616855
0,0.0732882844,0.000285345
0,0.0732882844,0.0002851385
0,0.0732882844,0.0003508768
0,0.0732882844,0.0009543908
0,0.3071511292,0.002326491
0,0.0732882844,0.0004348751
0,0.0732882844,0.1705172991
0,0.3071511292,0.8703180025
0,0.0732882844,0.0071948522
0,0.0732882844,0.0005200313
0,0.6524112019,0.0227131434
0,0.3071511292,0.0010511403
0,0.3071511292,0.0011179031
0,0.0732882844,0.0003403439
0,0.8069125987,0.0002877093
0,0.0732882844,0.0016697136
0,0.0732882844,0.0019928044
0,0.0732882844,0.0002851385
0,0.0732882844,0.1938787447
0,0.0732882844,0.0072938849
0,0.0732882844,0.0009546334
0,0.0732882844,0.0005124734
0,0.0732882844,0.0773256046
0,0.0732882844,0.0006494569
0,0.0732882844,0.009009312
0,0.8069125987,0.0404637345
0,0.0732882844,0.0025556278
0,0.6524112019,0.7756581153
0,0.0732882844,0.007235416
0,0.0732882844,0.0002884223
0,0.0732882844,0.0016904097
0,0.3071511292,0.0058841261
0,0.0732882844,0.0072331646
0,0.0732882844,0.0004720385
0,0.0732882844,0.0100786298
0,0.0732882844,0.0002851385
0,0.0732882844,0.0005184219
0,0.0732882844,0.0005200313
0,0.0732882844,0.0016904097
0,0.0732882844,0.0002952639
0,0.0732882844,0.0060762313
0,0.0732882844,0.0002851387
0,0.3071511292,0.0009800922
0,0.0732882844,0.0792171564
0,0.0732882844,0.002481998
0,0.0732882844,0.0809013185
0,0.6524112019,0.0002872193
0,0.0732882844,0.0002851385
0,0.0732882844,0.0003114404
0,0.0732882844,0.0002851385
0,0.0732882844,0.0088677228
0,0.0732882844,0.0045809727
0,0.0732882844,0.0002851404
0,0.0732882844,0.000292235
0,0.0732882844,0.0235227019
0,0.0732882844,0.2353671925
0,0.0732882844,0.0172645766
0,0.0732882844,0.0002912858
0,0.0732882844,0.0002852005
0,0.0732882844,0.0072553751
0,0.0732882844,0.0061129216
0,0.3071511292,0.0002851422
0,0.0732882844,0.0071880053
0,0.0732882844,0.0002851521
0,0.3071511292,0.007235485
0,0.0732882844,0.0002856742
0,0.9558199993,0.8002905646
0,0.7593687696,0.8062368824
0,0.0732882844,0.0841100235
0,0.8069125987,0.0002858009
0,0.3071511292,0.0018053879
0,0.0732882844,0.0055352339
0,0.0732882844,0.0002869446
0,0.0732882844,0.0073449517
0,0.8069125987,0.0003054633
0,0.0732882844,0.0052364941
0,0.6524112019,0.0036770296
0,0.0732882844,0.6073145482
0,0.0732882844,0.007957889
0,0.0732882844,0.0072353155
0,0.0732882844,0.0346277773
0,0.3071511292,0.006032022
0,0.3071511292,0.0206325458
0,0.0732882844,0.006833623
0,0.0732882844,0.0002854182
0,0.0732882844,0.006313974
0,0.6524112019,0.0619372826
0,0.6524112019,0.1789515227
0,0.0732882844,0.0002856309
0,0.0732882844,0.0050858411
0,0.0732882844,0.0306888155
0,0.0732882844,0.0011983503
0,0.0732882844,0.0086157247
0,0.7593687696,0.0010393647
0,0.7593687696,0.0010393647
0,0.0732882844,0.0071150226
0,0.0732882844,0.0003524326
0,0.0732882844,0.0010038658
0,0.0732882844,0.0044076109
0,0.8069125987,0.8052154971
0,0.3071511292,0.0292571907
0,0.0732882844,0.0003879613
0,0.0732882844,0.0071387078
0,0.3071511292,0.0002851385
0,0.3071511292,0.0002851385
0,0.3071511292,0.0003200605
0,0.0732882844,0.0048304988
0,0.0732882844,0.0021075641
0,0.0732882844,0.1357541939
0,0.0732882844,0.0065583411
0,0.0732882844,0.0002851388
0,0.3071511292,0.0072357758
0,0.0732882844,0.0002884916
0,0.0732882844,0.0002864731
0,0.0732882844,0.0003470542
0,0.3071511292,0.0002873758
0,0.0732882844,0.0203666343
0,0.0732882844,0.005130015
0,0.0732882844,0.0009768979
0,0.0732882844,0.0105788368
0,0.3071511292,0.2188511753
0,0.0732882844,0.0003224492
0,0.3071511292,0.0072354006
0,0.0732882844,0.0071982619
0,0.8069125987,0.0100189282
0,0.9558199993,0.7543313411
0,0.0732882844,0.0067894245
0,0.0732882844,0.0003998281
0,0.0732882844,0.0003160438
0,0.0732882844,0.0002872218
0,0.3071511292,0.0420763481
0,0.0732882844,0.0002854208
0,0.0732882844,0.0060427673
0,0.3071511292,0.0002914138
0,0.0732882844,0.0078546717
0,0.0732882844,0.0027762394
0,0.8069125987,0.0147816659
0,0.8069125987,0.0161586116
0,0.0732882844,0.1285639543
0,0.3071511292,0.0025338114
0,0.8069125987,0.0002852664
0,0.0732882844,0.0007533323
0,0.0732882844,0.0004572849
0,0.0732882844,0.000300433
0,0.0732882844,0.0592107222
0,0.0732882844,0.0072334133
0,0.0732882844,0.0009114327
0,0.0732882844,0.0002862091
0,0.0732882844,0.0072155225
0,0.0732882844,0.0002851409
0,0.0732882844,0.0054027719
0,0.3071511292,0.0056464928
0,0.0732882844,0.0013624032
0,0.8069125987,0.0002851407
0,0.0732882844,0.0007127252
0,0.8069125987,0.0002887961
0,0.0732882844,0.0071644727
0,0.0732882844,0.0236117852
0,0.0732882844,0.0002851848
0,0.0732882844,0.0011602793
0,0.3071511292,0.0057161994
0,0.3071511292,0.0074055622
0,0.0732882844,0.0535166029
0,0.0732882844,0.0071983445
0,0.0732882844,0.3245916632
0,0.0732882844,0.0176817462
0,0.3071511292,0.0002886498
0,0.0732882844,0.0396660515
0,0.3071511292,0.0002855693
0,0.3071511292,0.0038636264
0,0.0732882844,0.0297183266
0,0.0732882844,0.4226870131
0,0.3071511292,0.350873376
0,0.0732882844,0.0002851392
0,0.0732882844,0.0065813589
0,0.3071511292,0.0059292709
0,0.0732882844,0.0002925197
0,0.0732882844,0.088240271
0,0.0732882844,0.0926903558
0,0.0732882844,0.0061397236
0,0.3071511292,0.0089389272
0,0.3071511292,0.0102617297
0,0.0732882844,0.0072350945
0,0.3071511292,0.0364443041
0,0.0732882844,0.0337993837
0,0.0732882844,0.0002855069
0,0.0732882844,0.0002852557
0,0.0732882844,0.000292908
0,0.0732882844,0.0006534255
0,0.0732882844,0.0002854241
0,0.0732882844,0.0141691578
0,0.0732882844,0.0441820839
0,0.0732882844,0.0990839453
0,0.7593687696,0.0004984959
0,0.0732882844,0.0002851385
0,0.6524112019,0.0065566551
0,0.0732882844,0.000285146
0,0.3071511292,0.0037549536
0,0.3071511292,0.0002984248
0,0.0732882844,0.2872375426
0,0.0732882844,0.0072293946
0,0.0732882844,0.0002863748
0,0.3071511292,0.0002881993
0,0.0732882844,0.0008368399
0,0.0732882844,0.0034260648
0,0.9558199993,0.9372945329
0,0.0732882844,0.0018263032
0,0.0732882844,0.0694981269
0,0.0732882844,0.0002855871
0,0.0732882844,0.0002851733
0,0.0732882844,0.0002851389
0,0.0732882844,0.0079622214
0,0.0732882844,0.0002852027
0,0.0732882844,0.0002862323
0,0.0732882844,0.0002893718
0,0.0732882844,0.0004219401
0,0.0732882844,0.0002893718
0,0.0732882844,0.0002905227
0,0.0732882844,0.0002893718
0,0.0732882844,0.0022680924
0,0.8069125987,0.8262728065
0,0.0732882844,0.0002988333
0,0.0732882844,0.0003366585
0,0.0732882844,0.0574821445
0,0.0732882844,0.0002851387
0,0.0732882844,0.0574821445
0,0.3071511292,0.0009800922
0,0.0732882844,0.0792171564
0,0.0732882844,0.002481998
0,0.0732882844,0.0809013185
0,0.0732882844,0.2353671925
0,0.0732882844,0.0072354
0,0.0732882844,0.0002851385
0,0.3071511292,0.1835106712
0,0.0732882844,0.0002896977
0,0.0732882844,0.0080543448
0,0.3071511292,0.0002851422
0,0.0732882844,0.7939713618
0,0.0732882844,0.0006027917
0,0.0732882844,0.0042749422
0,0.0732882844,0.0004330637
0,0.0732882844,0.00669013
0,0.3071511292,0.0015561131
0,0.0732882844,0.0034701618
0,0.0732882844,0.0010102215
0,0.6524112019,0.5911946857
0,0.0732882844,0.0356059199
0,0.0732882844,0.150048224
0,0.0732882844,0.2732300949
0,0.0732882844,0.0071388383
0,0.0732882844,0.0005211211
0,0.0732882844,0.0013833632
0,0.0732882844,0.0005329931
0,0.0732882844,0.0002851399
0,0.3071511292,0.0002858117
0,0.0732882844,0.0175678159
0,0.0732882844,0.000288128
0,0.0732882844,0.0123017841
0,0.0732882844,0.0002864348
0,0.0732882844,0.0215771371
0,0.0732882844,0.0072316126
0,0.0732882844,0.0216375809
0,0.0732882844,0.0002855069
0,0.0732882844,0.000285145
0,0.0732882844,0.0004650786
0,0.0732882844,0.27995374
0,0.0732882844,0.0002906594
0,0.6524112019,0.0270971752
0,0.0732882844,0.0005964559
0,0.0732882844,0.0028477549
0,0.0732882844,0.7665970227
0,0.0732882844,0.366150329
0,0.0732882844,0.0003120513
0,0.6524112019,0.0002950775
0,0.0732882844,0.00707727
0,0.0732882844,0.0281649433
0,0.0732882844,0.2537934701
0,0.0732882844,0.0497711853
0,0.0732882844,0.2237427469
0,0.0732882844,0.0998675013
0,0.0732882844,0.0002851462
0,0.0732882844,0.0003953718
0,0.0732882844,0.0005000051
0,0.0732882844,0.0002851385
0,0.0732882844,0.012793017
0,0.0732882844,0.0063179874
0,0.0732882844,0.0002852005
0,0.3071511292,0.0020847166
0,0.0732882844,0.0003028043
0,0.0732882844,0.009924751
0,0.0732882844,0.0002853059
0,0.0732882844,0.0002851838
0,0.0732882844,0.0003048198
0,0.0732882844,0.0018709591
0,0.0732882844,0.0756916738
0,0.0732882844,0.2733904276
0,0.0732882844,0.1653449091
0,0.0732882844,0.0002855069
0,0.0732882844,0.0072292915
0,0.0732882844,0.0004033962
0,0.0732882844,0.0002900412
0,0.0732882844,0.0436121895
0,0.0732882844,0.0007444397
0,0.0732882844,0.0002851385
0,0.0732882844,0.4191043427
0,0.8069125987,0.4993196903
0,0.0732882844,0.0033890774
0,0.0732882844,0.0073531284
0,0.0732882844,0.0079192372
0,0.3071511292,0.0005556347
0,0.3071511292,0.0016076081
0,0.0732882844,0.0021965759
0,0.0732882844,0.0832970594
0,0.0732882844,0.267922747
0,0.0732882844,0.007409625
0,0.0732882844,0.0002851385
0,0.8069125987,0.0072947989
0,0.0732882844,0.0002851422
0,0.0732882844,0.0002863935
0,0.0732882844,0.0002855057
0,0.0732882844,0.0079809098
0,0.3071511292,0.0002886256
0,0.0732882844,0.0003080332
0,0.0732882844,0.0002869155
0,0.3071511292,0.0002851385
0,0.0732882844,0.0628340921
0,0.3071511292,0.0025681563
0,0.0732882844,0.0072486112
0,0.0732882844,0.0008919858
0,0.0732882844,0.2462747554
0,0.0732882844,0.0004393382
0,0.0732882844,0.1829616013
0,0.0732882844,0.0002879137
0,0.3071511292,0.2362263724
0,0.6524112019,0.0280099667
0,0.0732882844,0.0175782265
0,0.0732882844,0.0409206548
0,0.6524112019,0.0045224683
0,0.3071511292,0.2035069939
0,0.3071511292,0.0002851387
0,0.9558199993,0.8141343986
0,0.0732882844,0.0002908567
0,0.0732882844,0.000363152
0,0.0732882844,0.0061551007
0,0.0732882844,0.0079192372
0,0.0732882844,0.022654182
0,0.0732882844,0.0070359436
0,0.0732882844,0.0076342182
0,0.0732882844,0.001009409
0,0.0732882844,0.0003357795
0,0.0732882844,0.121014669
0,0.0732882844,0.0002851385
0,0.0732882844,0.0051316408
0,0.3071511292,0.000285359
0,0.0732882844,0.0488925898
0,0.9558199993,0.0002872609
0,0.0732882844,0.0002852017
0,0.3071511292,0.0010779368
0,0.8069125987,0.0072359012
0,0.0732882844,0.0002851391
0,0.0732882844,0.3995743954
0,0.3071511292,0.1764153854
0,0.0732882844,0.0007078581
0,0.3071511292,0.0072834066
0,0.0732882844,0.0813127967
0,0.0732882844,0.0071885582
0,0.0732882844,0.0002851478
0,0.6524112019,0.0076162803
0,0.0732882844,0.0981567421
0,0.0732882844,0.0021846442
0,0.0732882844,0.0832071299
0,0.0732882844,0.0073358662
0,0.0732882844,0.0002879177
0,0.0732882844,0.008320393
0,0.0732882844,0.0002851522
0,0.3071511292,0.0002860381
0,0.0732882844,0.0072661937
0,0.3071511292,0.0094346147
0,0.0732882844,0.0002891116
0,0.0732882844,0.01862117
0,0.0732882844,0.0002863058
0,0.0732882844,0.000285139
0,0.0732882844,0.0231872155
0,0.0732882844,0.0026135532
0,0.0732882844,0.0039027552
0,0.0732882844,0.0863201505
0,0.0732882844,0.0071047711
0,0.0732882844,0.0007618038
0,0.0732882844,0.0002851385
0,0.0732882844,0.0002851385
0,0.0732882844,0.07347968
0,0.0732882844,0.0073197328
0,0.0732882844,0.030673714
0,0.3071511292,0.0262359175
0,0.0732882844,0.0067649378
0,0.0732882844,0.0332368949
0,0.0732882844,0.0304061839
0,0.0732882844,0.0070732458
0,0.0732882844,0.0963710544
0,0.0732882844,0.0172316363
0,0.0732882844,0.0003183742
0,0.0732882844,0.0105279295
0,0.0732882844,0.0002852346
0,0.3071511292,0.033125643
0,0.0732882844,0.0350092468
0,0.0732882844,0.0521885279
0,0.3071511292,0.1477064177
0,0.3071511292,0.0072353827
0,0.0732882844,0.0002851385
0,0.0732882844,0.142537742
0,0.0732882844,0.2042309232
0,0.0732882844,0.0030994027
0,0.3071511292,0.000298894
0,0.0732882844,0.009667604
0,0.0732882844,0.0012066986
0,0.0732882844,0.0072541419
0,0.0732882844,0.0072316074
0,0.0732882844,0.0879029698
0,0.3071511292,0.1314032356
0,0.6524112019,0.9649097174
0,0.0732882844,0.0004556606
0,0.3071511292,0.0005593258
0,0.0732882844,0.0072367795
0,0.0732882844,0.0040795219
0,0.0732882844,0.0040381166
0,0.8069125987,0.0079495682
0,0.0732882844,0.0465907433
0,0.0732882844,0.0009652662
0,0.3071511292,0.0002851401
0,0.0732882844,0.0072354
0,0.0732882844,0.0042649561
0,0.0732882844,0.0002892724
0,0.3071511292,0.0002851385
0,0.0732882844,0.0065154057
0,0.0732882844,0.0124918674
0,0.3071511292,0.8381923119
0,0.0732882844,0.0100070471
0,0.0732882844,0.000727718
0,0.0732882844,0.000727718
0,0.0732882844,0.000727718
0,0.0732882844,0.0072642023
0,0.0732882844,0.0007914585
0,0.0732882844,0.0017777053
0,0.0732882844,0.0051258221
0,0.0732882844,0.0004108902
0,0.0732882844,0.00032028
0,0.0732882844,0.0072734781
0,0.0732882844,0.0003992299
0,0.0732882844,0.0002851412
0,0.0732882844,0.0132238869
0,0.0732882844,0.0685788711
0,0.0732882844,0.0021254101
0,0.0732882844,0.0072347174
0,0.0732882844,0.0002851819
0,0.0732882844,0.0072152846
0,0.0732882844,0.0007968927
0,0.3071511292,0.0002896679
0,0.0732882844,0.0313049604
0,0.6524112019,0.5911946857
0,0.0732882844,0.0002904208
0,0.8069125987,0.8402599309
0,0.0732882844,0.0582273395
0,0.0732882844,0.0002851389
0,0.3071511292,0.0002947536
0,0.0732882844,0.0002859782
0,0.0732882844,0.0002875396
0,0.0732882844,0.0824465227
0,0.0732882844,0.0002851386
0,0.0732882844,0.0373909978
0,0.0732882844,0.0073538326
0,0.0732882844,0.0872163868
0,0.0732882844,0.0138623934
0,0.0732882844,0.1824002022
0,0.0732882844,0.0002895821
0,0.3071511292,0.0473512345
0,0.0732882844,0.0098635496
0,0.0732882844,0.0192376649
0,0.0732882844,0.0082245144
0,0.8069125987,0.0008618171
0,0.3071511292,0.0002851428
0,0.0732882844,0.0003816897
0,0.0732882844,0.0072282238
0,0.0732882844,0.0010329325
0,0.3071511292,0.0858849958
0,0.0732882844,0.0953784095
0,0.0732882844,0.6709233919
0,0.0732882844,0.0920840598
0,0.0732882844,0.0024596968
0,0.0732882844,0.0280051536
0,0.3071511292,0.0982997906
0,0.0732882844,0.0021640812
0,0.0732882844,0.0002851392
0,0.0732882844,0.053427763
0,0.0732882844,0.0003463961
0,0.0732882844,0.0962444452
0,0.0732882844,0.0997616878
0,0.3071511292,0.000292157
0,0.0732882844,0.0574821445
0,0.0732882844,0.0083502008
0,0.0732882844,0.0002852005
0,0.0732882844,0.0271917928
0,0.3071511292,0.0069409173
0,0.0732882844,0.0485225701
0,0.0732882844,0.1017945493
0,0.6524112019,0.0047128162
0,0.7593687696,0.4875126415
0,0.0732882844,0.0066213785
0,0.0732882844,0.0002852017
0,0.0732882844,0.1833155398
0,0.0732882844,0.0072595786
0,0.0732882844,0.0002919362
0,0.0732882844,0.0123000443
0,0.0732882844,0.0058941878
0,0.0732882844,0.0002851386
0,0.0732882844,0.0011826031
0,0.0732882844,0.0632260378
0,0.0732882844,0.0205053465
0,0.0732882844,0.0002952734
0,0.8069125987,0.0002857665
0,0.0732882844,0.00801097
0,0.0732882844,0.0002856642
0,0.0732882844,0.0164600766
0,0.6524112019,0.0063817783
0,0.0732882844,0.0052700154
0,0.0732882844,0.0072353893
0,0.0732882844,0.0004630193
0,0.0732882844,0.0018263032
0,0.0732882844,0.0067663634
0,0.0732882844,0.0162190541
0,0.0732882844,0.0049068638
0,0.3071511292,0.7944452395
0,0.3071511292,0.0942757702
0,0.6524112019,0.003932341
0,0.0732882844,0.0050213764
0,0.0732882844,0.0328317457
0,0.0732882844,0.0002860802
0,0.0732882844,0.0072283342
0,0.0732882844,0.0920601309
0,0.0732882844,0.0113952769
0,0.0732882844,0.0023458819
0,0.0732882844,0.0071411672
0,0.3071511292,0.7939041993
0,0.0732882844,0.0188084855
0,0.0732882844,0.0182073994
0,0.0732882844,0.0002910939
0,0.0732882844,0.0905564546
0,0.0732882844,0.0004869237
0,0.0732882844,0.0810427891
0,0.0732882844,0.0089906881
0,0.0732882844,0.0072362023
0,0.3071511292,0.0002851385
0,0.0732882844,0.041095826
0,0.3071511292,0.0064074681
0,0.0732882844,0.0072357805
0,0.0732882844,0.0142234901
0,0.0732882844,0.0004078124
0,0.0732882844,0.0063460097
0,0.0732882844,0.0027854667
0,0.0732882844,0.0050523516
0,0.0732882844,0.0296671992
0,0.0732882844,0.0699586949
0,0.3071511292,0.0002851491
0,0.3071511292,0.9692527129
0,0.0732882844,0.0071540194
0,0.0732882844,0.00028514
0,0.0732882844,0.0067782709
0,0.3071511292,0.210920566
0,0.0732882844,0.0002852001
0,0.0732882844,0.0002860515
0,0.0732882844,0.0002860483
0,0.0732882844,0.0003127056
0,0.3071511292,0.0002987769
0,0.0732882844,0.0002852255
0,0.0732882844,0.0002852201
0,0.3071511292,0.0002863066
0,0.0732882844,0.371539591
0,0.7593687696,0.0002899989
0,0.0732882844,0.0004222155
0,0.0732882844,0.0066004862
0,0.0732882844,0.0257023242
0,0.0732882844,0.0071932952
0,0.0732882844,0.0002851391
0,0.0732882844,0.0019796939
0,0.0732882844,0.0053374485
0,0.0732882844,0.0477394875
0,0.0732882844,0.0002868807
0,0.0732882844,0.0003017452
0,0.0732882844,0.0019812978
0,0.0732882844,0.0002994891
0,0.3071511292,0.0002912427
0,0.0732882844,0.0029347387
0,0.0732882844,0.0853888597
0,0.0732882844,0.0042826836
0,0.0732882844,0.0188609294
0,0.0732882844,0.0002851385
0,0.0732882844,0.0002876075
0,0.9558199993,0.9899407022
0,0.3071511292,0.0148722062
0,0.3071511292,0.0002864566
0,0.0732882844,0.0525968174
0,0.0732882844,0.0786807443
0,0.0732882844,0.0004503793
0,0.0732882844,0.0008287983
0,0.0732882844,0.0072123556
0,0.0732882844,0.0890221278
0,0.0732882844,0.0003022406
0,0.0732882844,0.0951899717
0,0.0732882844,0.0008558738
0,0.0732882844,0.007213301
0,0.3071511292,0.0002851753
0,0.0732882844,0.0012739763
0,0.6524112019,0.0823604616
0,0.0732882844,0.0507533115
0,0.0732882844,0.0766514054
0,0.0732882844,0.0004343753
0,0.0732882844,0.0072073756
0,0.0732882844,0.0605690819
0,0.0732882844,0.0257708667
0,0.0732882844,0.0080542143
0,0.0732882844,0.0113214031
0,0.0732882844,0.0322990269
0,0.0732882844,0.2909026411
0,0.0732882844,0.4542486181
0,0.0732882844,0.0016101113
0,0.0732882844,0.0081625189
0,0.0732882844,0.0074369452
0,0.0732882844,0.0061468408
0,0.0732882844,0.009825535
0,0.3071511292,0.0002851704
0,0.0732882844,0.0003940446
0,0.0732882844,0.007232254
0,0.6524112019,0.4460664956
0,0.0732882844,0.007232254
0,0.0732882844,0.0063096119
0,0.0732882844,0.0043940815
0,0.0732882844,0.059917474
0,0.0732882844,0.1778705454
0,0.0732882844,0.007367728
0,0.0732882844,0.0830918577
0,0.0732882844,0.000724747
0,0.0732882844,0.0063773206
0,0.6524112019,0.0137633072
0,0.0732882844,0.1072855972
0,0.0732882844,0.0002860538
0,0.0732882844,0.0071999347
0,0.0732882844,0.009778092
0,0.0732882844,0.0144970902
0,0.0732882844,0.0002851551
0,0.0732882844,0.0002936016
0,0.3071511292,0.0002851394
0,0.0732882844,0.0068176625
0,0.0732882844,0.0002851385
0,0.0732882844,0.0014834326
0,0.0732882844,0.007158141
0,0.9558199993,0.9769918358
0,0.0732882844,0.0003149068
0,0.0732882844,0.0006935742
0,0.0732882844,0.000377393
0,0.0732882844,0.0003846573
0,0.0732882844,0.0050548552
0,0.0732882844,0.0074528692
0,0.0732882844,0.0071229502
0,0.0732882844,0.0002877848
0,0.0732882844,0.0057307291
0,0.8069125987,0.0002852503
0,0.0732882844,0.0002866625
0,0.0732882844,0.602199032
0,0.3071511292,0.0065059915
0,0.0732882844,0.0002855829
0,0.0732882844,0.0002852289
0,0.3071511292,0.0645629226
0,0.0732882844,0.000285364
0,0.0732882844,0.0002957581
0,0.0732882844,0.0002853547
0,0.0732882844,0.0074868459
0,0.0732882844,0.0073951043
0,0.0732882844,0.0136264272
0,0.9558199993,0.5316059954
0,0.3071511292,0.0003459613
0,0.0732882844,0.0574821445
0,0.0732882844,0.0283805638
0,0.0732882844,0.0070881035
0,0.0732882844,0.0059362311
0,0.0732882844,0.0143764822
0,0.0732882844,0.0100648699
0,0.0732882844,0.0086250103
0,0.0732882844,0.0011148677
0,0.0732882844,0.0002865537
0,0.0732882844,0.0002896937
0,0.3071511292,0.8546460032
0,0.0732882844,0.0002851385
0,0.0732882844,0.0002851385
0,0.6524112019,0.0017204178
0,0.0732882844,0.0002945106
0,0.6524112019,0.0051545323
0,0.0732882844,0.0002851424
0,0.0732882844,0.002983017
0,0.0732882844,0.0768192112
0,0.0732882844,0.0917296922
0,0.0732882844,0.0149795321
0,0.0732882844,0.0074012778
0,0.0732882844,0.0002994891
0,0.0732882844,0.0004652629
0,0.0732882844,0.0225746128
0,0.0732882844,0.782088676
0,0.0732882844,0.0036456927
0,0.0732882844,0.0112400683
0,0.0732882844,0.8032320978
0,0.0732882844,0.0132178969
